X,Y,Distance,LogDist,Azimuth,RSRP
870,580,379.549864614954,2.5792688408494,12.2004687273808,1.73275788161272
490,10,491.102030193714,2.69117172948918,-91.1691393279074,0.715318912259655
800,170,446.982062419555,2.65029009505919,-47.7263109939063,11.5311466688329
310,40,498.694685525172,2.69783474006639,-112.442753365294,-5.4658550503687
860,860,510.116882454314,2.70766969686077,45,2.54986758700517
370,750,282.780056072107,2.451448776259,117.474431626277,24.0088900584798
10,50,666.281895139196,2.82365801235568,-137.43664824681,4.18699002398242
870,790,471.106370941726,2.67311897739919,38.0887728809753,18.2616769907646
80,850,547.717477313466,2.73855659920831,140.194428907735,-6.76971331333131
300,960,502.597448159378,2.70122027921654,113.498565675952,-5.02183303003539
920,90,587.941223633168,2.76933391191344,-44.3097228021349,-6.06794186533503
920,130,560.732078766261,2.74875540224199,-41.3785152958827,-2.5509978429774
550,570,87.0232526704263,1.93963531189645,54.4623222080256,41.0497776015416
610,220,301.832179129826,2.47976553919544,-68.5522636728947,-4.50282396724799
430,450,87.0232526704263,1.93963531189645,-144.462322208026,21.8174388051044
280,410,238.697286480094,2.37784748195849,-157.750976342788,11.0525903390132
310,840,390.486841883009,2.59160640417009,119.197486046064,18.3019848342217
650,140,391,2.59217675739587,-67.3801350519596,12.5913835868713
720,870,431.464865000618,2.63494543607065,59.2645122980799,9.59045873817603
760,660,306.286750449475,2.48612821022107,31.6075022462489,8.05281914390723
760,460,264.058928759318,2.42170085709375,-8.74616226255521,7.82147737947094
80,830,535.134814442946,2.72846320593338,141.842773412631,-10.0785927833064
470,870,372.214223865412,2.57079296532411,94.6354634269026,13.1698212859227
50,570,456.411901469428,2.65935696062591,171.158185439808,12.3898070919727
530,190,312.448230047949,2.49477806882552,-84.4724598483438,4.20671360733235
420,730,244.515913237718,2.38830712851665,109.179008025811,20.101738590185
850,910,540.073278877742,2.7324526902917,49.5139884580013,-9.34088743826409
330,960,491.407993409569,2.69144221658328,110.282559088917,-6.51749259284048
110,320,430.534631898291,2.63400809153273,-155.224859431168,-0.770486511139228
130,840,503.493781056044,2.70199411069952,137.419509216656,-6.59821429143914
730,660,281.178514522438,2.4489821322054,34.8244891569568,4.28593555021979
590,800,314.209195267316,2.4972188904284,73.3007557660064,-2.75139676249531
90,780,497.487663492256,2.69678231574774,145.669782804497,-11.5305096287643
80,130,560.732078766261,2.74875540224199,-138.621484704117,-4.4597001497322
670,780,328.566787083184,2.51662366099951,58.7362683056226,0.824029268393985
70,30,638.024332345319,2.80483724173338,-132.455195620187,10.1906565046463
790,450,295.278779391243,2.47023223692635,-9.78240703180729,5.85238779431878
680,270,293.061637330205,2.46695897167547,-51.9529574681739,1.88386078558789
70,870,568.274184147313,2.75455792713917,139.289153328819,-2.25206824806823
80,200,517.139516022558,2.71360772465052,-144.462322208026,-14.0537736953028
950,340,478.598157450382,2.67997102229524,-19.5731258304102,7.48755484691554
360,160,368.695526217005,2.56666786787176,-112.38013505196,18.0283304070159
1000,370,517.62365412358,2.71401411430017,-14.5742161980387,-2.0326913306698
780,520,281.713376952364,2.44980746962924,4.08561677997488,7.04889312689902
910,500,411,2.61384182187607,0,-1.21018661819053
950,230,525.785670536077,2.72080874591658,-30.9637565320735,6.46266424493757
720,760,341.587727318528,2.5335022588156,49.7636416907262,7.17020320804925
980,790,561.802995712398,2.74958405066815,31.1389724369789,1.25277705717565
80,60,609.276253029822,2.78481425152166,-133.66778014613,7.90691128038018
750,20,542.202365109392,2.73416140765929,-62.4879973761485,-7.33957692172806
530,910,412.096095821889,2.61499850005955,85.8150838748816,13.5427061099921
400,950,461.977222864644,2.6646205638071,102.528807709152,-4.10104841527329
870,480,371.540146272978,2.57000574774078,-3.09405805891711,-3.31789062762017
100,730,462.410879802373,2.66502804380034,150.101098161385,-7.00208671464391
470,540,51,1.70757017609794,126.869897645844,33.0105872281623
10,90,639.905313798532,2.80611571658228,-140.079607860015,0.533019991851582
450,210,295.278779391243,2.47023223692635,-99.7824070318073,16.2258087482104
50,430,456.411901469428,2.65935696062591,-171.158185439808,7.83818949905319
110,460,393.045915678253,2.59444328768052,-174.143986414571,25.4202566100951
110,330,426.440947723653,2.62985889985671,-156.447736327105,4.55373409548125
620,610,163.788205960997,2.21428262593191,42.5104470780008,24.6594739514147
710,940,488.544869729956,2.68890445706448,64.4861295724658,6.61443621362044
560,240,267.833281282527,2.42786454197878,-77.0053832080835,-3.27510836748594
920,760,494.963561409139,2.69457322790036,31.7594800848128,9.50766823863451
970,110,611.737259384099,2.7865649330924,-39.6854543300553,-1.70189727034291
270,540,234.452350598575,2.37005459129484,170.134193056916,7.71845212113206
830,710,392.152144312159,2.59345459410167,32.4711922908485,20.210289253798
210,550,295.278779391243,2.47023223692635,170.217592968193,17.7184859353294
920,820,529.015151297763,2.7234681106567,37.3039482779834,3.11180552222155
10,170,591.762219509677,2.77214723459577,-146.040940180324,-3.26198357056961
930,430,436.660418215839,2.64014382638542,-9.24611274556325,4.74299570047442
40,150,579.013840664737,2.76268894516522,-142.733598099023,-1.48844194143139
850,840,488.954915950234,2.68926881688092,44.169684513742,9.70811486092979
500,820,321,2.50650503240487,90,13.6814784804991
970,980,672.788657242737,2.82787866094322,45.6030911943805,-2.38195465625841
70,100,588.281874401041,2.76958546751225,-137.070030653041,2.36868404314452
530,320,183.482875908947,2.2635955386411,-80.5376777919744,9.39901572180945
930,310,471.106370941726,2.67311897739919,-23.8387401831717,15.4962672790189
500,350,151,2.17897694729317,-90,22.2350071159615
600,580,129.062484748657,2.11080002201582,38.6598082540901,36.3716086438968
660,960,488.031826475437,2.68844814497803,70.8209919741893,12.9111939077902
430,740,251,2.39967372148104,106.260204708312,19.2123060680369
600,380,157.204993518133,2.19646633701463,-50.1944289077348,21.0494632209415
560,210,297.141857899217,2.47296383448355,-78.3106308245608,2.55448674085313
860,690,408.062648740952,2.61072684425116,27.8240963842533,19.0261499438413
40,370,479.016736108685,2.68035068726148,-164.219246690485,0.304970273432612
270,20,533.259335286851,2.72693846698706,-115.602187551442,-7.48731171661233
910,400,423.018956920184,2.626359830026,-13.7069610040798,5.6979284294281
850,610,367.878726556883,2.56570467446857,17.4471884232822,12.9498308716837
430,810,318.804971641414,2.50352508543297,102.724355685422,18.0881614035399
590,620,151,2.17897694729317,53.130102354156,25.6271814713459
260,670,295.108823397055,2.46998219457406,144.688786560367,8.79618656917117
180,80,529.015151297763,2.7234681106567,-127.303948277983,0.746170722627838
440,570,93.1954445729289,1.96939468440129,130.601294645004,28.6303879776789
960,760,529.393792544916,2.72377884463572,29.4758890032457,5.38877210741924
560,80,425.264068711929,2.628658689981,-81.869897645844,15.9564363710216
70,470,432.045241245046,2.63552922596845,-176.00908690157,20.180444135209
930,610,444.846820423443,2.64821049076246,14.3493320429471,7.46717272033977
940,740,502.198563445667,2.70087546606605,28.6104596659652,9.17694264541681
670,50,482.040538832228,2.68308356324053,-69.3045492659367,15.8639113551654
510,490,15.142135623731,1.18018713171576,-45,59.6902835097514
290,730,312.448230047949,2.49477806882552,132.3974377975,17.0299579610079
780,140,457.070170039655,2.65998287867304,-52.1250163489018,6.17569908042911
650,740,284.019433961698,2.45334805755959,57.9946167919165,-4.00227356875513
150,610,367.878726556883,2.56570467446857,162.552811576718,14.4483952036012
870,440,375.833296279826,2.57499525301313,-9.21102654081667,2.09572247602028
780,950,531,2.72509452108147,58.1092081981543,-7.98235023633855
910,150,540.073278877742,2.7324526902917,-40.4860115419987,0.676559080859936
690,640,237.008474424119,2.37476387482797,36.3843518158359,10.9779017442379
580,860,369.781778291716,2.56794550665459,77.4711922908485,11.9442073114347
400,120,393.93765408777,2.59542749434297,-104.743562836471,14.3737932939089
890,480,391.512483795333,2.59274561455996,-2.93567344642117,-0.399955959443758
830,70,543.033209314706,2.73482638977505,-52.4958576397298,-11.6369342695942
40,340,488.031826475437,2.68844814497803,-160.820991974189,-1.68628326204128
20,530,481.936586256442,2.6829898970548,176.423665625003,9.13661901717478
360,100,424.792402008342,2.62817674019356,-109.290046219189,4.04928598281336
770,720,349.28149534536,2.54317557767235,39.1736579704442,17.5200743574267
940,650,465.865571966778,2.66826061674288,18.8247100182401,8.76894210839865
990,490,491.102030193714,2.69117172948918,-1.16913932790742,-0.900613882753615
980,700,521,2.71683772329952,22.6198649480404,2.78257756180222
360,510,141.356688476182,2.15031636252186,175.914383220025,10.1512445474929
920,950,616.548535860496,2.78996727075605,46.974934010882,-7.63507202347418
800,700,361.555127546399,2.55817452504378,33.6900675259798,22.4464236217185
800,320,350.857113690718,2.54513028635238,-30.9637565320735,17.4611031995553
440,910,415.366987102013,2.61843197633685,98.3256503304268,5.52265490962358
390,740,265.007575648882,2.42325828908956,114.623564786164,21.9972114213044
260,180,401,2.60314437262018,-126.869897645844,15.8523569071277
50,400,461.977222864644,2.6646205638071,-167.471192290848,7.06630044050541
820,810,446.533388198909,2.64985393750995,44.0906195508009,16.8883826611672
770,840,435.165866921848,2.63865482329664,51.546290783294,12.2542486374461
950,720,501.899191454728,2.70061649604661,26.0534953104909,9.4274320535994
950,410,459.911756223351,2.66267451111279,-11.3099324740202,0.0901233761507561
530,160,342.32096331752,2.53443349561567,-84.9575489308291,11.6489435086233
730,600,251.798724079689,2.40105352511039,23.4985656759521,12.0157862250123
900,420,408.921561087423,2.61164001007604,-11.3099324740202,3.48268136410143
810,300,369.917334913934,2.56810468352157,-32.8285417914125,19.7620239830916
230,670,320.061122670876,2.50523292426935,147.804266065287,11.8164740328945
430,100,407.078810084939,2.60967849637917,-99.9262455066517,7.52681722217073
120,350,409.53396431631,2.61228992539675,-158.459024081462,8.6446364143282
910,260,476.078940808788,2.67767897102961,-30.3432488842396,16.9117111169013
570,980,486.077313425396,2.68670535182113,81.7028550301631,11.793000133913
210,870,471.106370941726,2.67311897739919,128.088772880975,5.77233778805367
970,510,471.106370941726,2.67311897739919,1.2188752351313,-1.52083063381839
590,100,411,2.61384182187607,-77.3196165081802,16.3199394088617
340,240,306.286750449475,2.48612821022107,-121.607502246249,21.4566865468177
100,860,539.144961882948,2.7317055512377,138.012787504183,-6.02363951606189
640,190,341.147027033899,2.53294159092181,-65.6954507340633,0.288483272687812
490,730,231.217288664427,2.36402030418986,92.4895529219991,10.6094469718564
730,810,387.005181312376,2.58771677949,53.4269690214807,12.6829093373922
490,710,211.237960416286,2.32477196555652,92.7263109939063,10.7932619147318
810,420,321.156211871642,2.50671632664744,-14.4702941000659,6.65172021183051
520,730,231.867927612304,2.36524068040045,85.0302592718897,4.98637455061705
530,580,86.4400374531753,1.93671494638455,69.4439547804165,39.3361135283472
830,740,409.044115262063,2.61177014903839,36.0273733851036,21.8682029682791
380,530,124.69316876853,2.09584266159886,165.963756532074,16.0592373217181
120,800,485.148737476408,2.68587490553485,141.709836807757,-9.21101083711923
20,750,542.202365109392,2.73416140765929,152.487997376149,-8.97230112086746
720,90,466.295604965274,2.66866132206327,-61.7826441452707,5.76807459134499
590,220,295.108823397055,2.46998219457406,-72.1811110854772,-3.73887392903803
670,210,337.154726279432,2.52782925205267,-59.6208739886317,1.75678331127682
200,320,350.857113690718,2.54513028635238,-149.036243467926,6.43180337633622
130,10,615.00325732035,2.78887741599088,-127.05652818941,14.2701686157356
10,390,503.195181179589,2.70173647346039,-167.347443499442,0.151168595538503
330,450,178.200451466693,2.2509087999772,-163.610459665965,5.47414386255405
560,280,229.035085019828,2.35990201536776,-74.7448812969422,1.70558602146807
370,420,153.643375224737,2.18651383914256,-148.392497753751,14.9034680331978
410,730,247.981780704569,2.39441977425311,111.370622269343,18.8359197020315
860,230,451,2.65417654187796,-36.869897645844,19.2457286297868
330,210,337.154726279432,2.52782925205267,-120.379126011368,19.4557720438583
970,10,679.969807870718,2.83248962952058,-46.193489423982,-0.185220999557604
740,720,326.576411921994,2.51398481315611,42.5104470780008,10.2036197722693
370,810,337.154726279432,2.52782925205267,112.750976342788,22.6834924862196
590,300,220.317121994613,2.34304824975552,-65.7722546820458,2.11876683657475
820,190,446.533388198909,2.64985393750995,-44.0906195508009,17.3689745132328
900,500,401,2.60314437262018,0,0.165737638239583
140,10,609.02960454241,2.78463840392502,-126.304497122575,14.6567582205189
880,290,435.165866921848,2.63865482329664,-28.9264258352536,20.5440558898675
460,890,393.045915678253,2.59444328768052,95.856013585429,11.7198682539254
240,600,279.567765543682,2.4464870953514,158.962488974578,6.33768913985073
960,220,539.51648071345,2.73200471569842,-31.3286928678042,2.5652452504608
930,340,459.802789878178,2.6625716020464,-20.409882833804,11.6303353990276
460,920,422.90046219458,2.62623815979444,95.4403320310055,8.7448853674688
310,300,276.862284482674,2.44226379808338,-133.531199285614,13.0189026176561
600,310,215.709105535839,2.33386847797461,-62.24145939894,-0.766412100257894
990,930,652.920240520265,2.8148601319373,41.2686030008396,1.17776484600781
70,220,514.1276644267,2.71107097322049,-146.929322177238,-9.83599554851634
120,270,445.184646290256,2.64854017779564,-148.815025341262,-5.54510009649277
120,180,497.789693934969,2.69704590088345,-139.899092453788,-7.80263891111094
140,460,363.215405525497,2.56016426053414,-173.65980825409,22.2050322287359
130,210,471.106370941726,2.67311897739919,-141.911227119025,-9.10839567003264
600,980,491.306026885251,2.69135209168816,78.2317110679794,16.9190284294286
170,300,386.875627631495,2.58757137092425,-148.781597235654,6.92647109728613
320,890,430.534631898291,2.63400809153273,114.775140568832,10.5839411602063
1000,660,525.976189936267,2.72096608481279,17.7446716250569,0.426782412320219
450,70,433.897216438267,2.63738686402786,-96.6325146151385,4.33868609517115
630,480,132.529464379659,2.12231244276298,-8.74616226255521,39.2874323003346
160,380,361.555127546399,2.55817452504378,-160.559965171824,13.8480517429819
180,280,389.329756778952,2.59031759845492,-145.491477012332,4.23107914754333
30,890,611.737259384099,2.7865649330924,140.314545669945,-1.36417309776406
160,50,565.003546088143,2.75205117355693,-127.07307331731,5.31989897058709
260,480,241.831891575846,2.38351357287758,-175.236358309274,6.29884339922278
160,830,474.814309619285,2.67652379894104,135.855097396267,-1.17624644830617
80,430,426.793377120875,2.63021767152522,-170.537677791974,15.9400863028278
960,450,463.709412050371,2.66624591099189,-6.20344790169183,0.51170938614972
430,780,289.617393793236,2.46182464109409,104.036243467926,21.0129629218867
190,600,326.729949498047,2.51418894563425,162.121303404159,11.949560656529
990,60,659.559033041078,2.81925367262934,-41.9225446005756,2.05249929792181
470,820,322.403173599764,2.50839930816432,95.3558250428552,14.726969933791
650,570,166.529453572468,2.22149105701789,25.0168934781,31.4044226946549
30,740,528.73099207835,2.72323476774221,152.949402992914,-8.7170738110269
750,910,481.208288141719,2.68233309884905,58.6269948598915,4.79404002743869
590,610,143.126704035519,2.15572067033072,50.7105931374996,30.1325310614848
70,760,503.493781056044,2.70199411069952,148.840695491656,-8.4081066252495
820,920,529.015151297763,2.7234681106567,52.6960517220166,-7.09947992927673
870,400,384.275357934736,2.58464253576257,-15.1240073083106,9.63509949804658
50,800,541.832691319598,2.73386520452032,146.30993247402,-9.09487015967159
260,270,333.415402771893,2.52298565903225,-136.218875235131,16.5784321097988
760,490,261.192236625154,2.41696026432983,-2.20259816176581,7.46297843613855
700,990,530.24474489597,2.72447637304151,67.7965214679426,4.75633464365814
170,500,331,2.51982799377572,180,27.0211723431929
190,860,476.078940808788,2.67767897102961,130.732106699709,3.44385529603776
350,130,400.249295553543,2.60233057622537,-112.06789956241,14.8284625019462
450,950,453.769256906871,2.65683506887818,96.3401917459099,-2.049050521251
580,630,153.643375224737,2.18651383914256,58.3924977537511,22.2602250953526
340,980,506.964425626941,2.70497748537679,108.434948822922,-12.8423422301307
430,850,357.931365951495,2.55379975779983,101.30993247402,18.2069095790607
700,860,412.82520563948,2.61576620590586,60.9453959009229,8.22781311368048
30,480,471.425339453563,2.67341292245876,-177.56335175319,10.1624342958022
230,930,508.740090991444,2.70649596332488,122.124998440388,4.83404797709982
670,600,198.23082923316,2.29717119770047,30.4655449194599,21.0346440395733
840,830,474.814309619285,2.67652379894104,44.1449026037333,10.1498063938049
480,480,29.2842712474619,1.46663442088083,-135,46.8446935027236
500,410,91,1.95904139232109,-90,34.6964015817585
100,150,532.507290636732,2.726325558142,-138.81407483429,-6.34509829680817
420,370,153.643375224737,2.18651383914256,-121.607502246249,22.9451658274615
500,440,61,1.78532983501077,-90,41.8291075289975
220,960,539.51648071345,2.73200471569842,121.328692867804,0.73327119116069
250,490,251.199920063936,2.40001949686533,-177.709389957361,6.64486742986904
350,720,267.270539113887,2.42695108967529,124.286876977209,20.9420881049091
10,900,633.534584034739,2.80177032757856,140.774325902663,4.3558524290621
300,490,201.249843945008,2.30373555227544,-177.137594773888,6.68066356056939
200,10,575.543296888929,2.76007800023801,-121.476839349584,6.28995990649593
300,1000,539.51648071345,2.73200471569842,111.801409486352,-11.5998128163661
960,440,464.896540189728,2.66735631412867,-7.43140797117251,1.89828571507497
840,250,423.018956920184,2.626359830026,-36.3268259521202,21.9236246876181
980,810,572.401785086466,2.75770097947627,32.855721950433,0.187810487221785
640,240,296.296461204668,2.47172646454632,-61.6992442339936,-6.62743158337696
740,640,278.848879788996,2.44536890415326,30.2564371635293,6.89983611386516
470,140,362.247837363769,2.55900580139294,-94.7636416907262,13.5952836591549
80,220,505.777178564958,2.70395922942335,-146.30993247402,-11.5932207469051
500,790,291,2.46389298898591,90,10.3344960518743
550,480,54.851648071345,1.73918968090869,-21.8014094863518,47.759942533967
700,470,203.237484161567,2.30800381022216,-8.53076560994813,19.7293305951925
400,810,326.729949498047,2.51418894563425,107.878696595841,20.2287797864589
120,50,589.982172905089,2.77083888905584,-130.179233921907,8.0338211915471
260,820,401,2.60314437262018,126.869897645844,13.639782094374
340,310,249.394846967484,2.39688747577963,-130.100907546212,14.7991311156743
610,20,493.442890089805,2.6932368957005,-77.0925913287342,15.0716299847216
530,930,432.045241245046,2.63552922596845,86.0090869015702,14.0825905310303
330,640,221.227155455452,2.34483843520322,140.527540151656,12.4131348264321
930,180,537.003731330296,2.72997730337279,-36.6561084159669,3.978736983623
570,210,299.328677803526,2.47614832731525,-76.4295656148385,-0.276235901099646
220,400,298.32137494637,2.4746843719966,-160.346175941947,14.6412610612971
90,610,425.499705535822,2.62889926387017,164.981639368849,13.9927406630562
140,430,367.742416417845,2.56554372547342,-168.99645914825,21.8522938098533
230,220,389.973006775534,2.59103454699022,-133.95837332399,6.28732086459359
150,160,488.954915950234,2.68926881688092,-135.830315486258,-3.86665331660922
170,610,348.850542618522,2.54263940283773,161.565051177078,15.214055307776
260,910,476.078940808788,2.67767897102961,120.34324888424,2.88579580332392
160,360,368.695526217005,2.56666786787176,-157.61986494804,11.2192324115939
840,620,361.555127546399,2.55817452504378,19.4400348281762,12.3235558891632
70,570,436.660418215839,2.64014382638542,170.753887254437,17.3523287841866
490,480,23.3606797749979,1.36848547620728,-116.565051177078,49.9408186141789
380,710,242.867732448957,2.3853698180153,119.744881296942,22.5234903792974
920,660,450.444101084885,2.65364090386859,20.8544580395783,14.0827097278686
100,570,407.078810084939,2.60967849637917,170.073754493348,24.0355969692933
370,520,132.529464379659,2.12231244276298,171.253837737445,8.28320744640239
910,410,420.761837236307,2.62403634276811,-12.3807569288072,4.68190225179061
990,750,551.090901579003,2.74122324095352,27.030860259843,-5.25252899638277
770,20,551.726792520575,2.74172407433532,-60.6422464572087,-5.84533609567094
240,310,323.024843762092,2.50923592509849,-143.841814560192,13.846575466216
990,900,633.534584034739,2.80177032757856,39.2256740973367,-1.22007060621967
630,10,507.951674225463,2.70582239611158,-75.1413855520753,15.5930568047111
870,570,377.563407675255,2.57698989713348,10.713123022791,2.82007247851484
520,460,45.7213595499958,1.66011913590265,-63.434948822922,47.8781467128092
530,850,352.283361405006,2.54689213162678,85.1009075462122,10.8369356283939
260,370,273.946881279124,2.43766636061677,-151.557071375637,7.00296389231074
720,480,221.907220343745,2.34617143339213,-5.19442890773481,15.21797046708
170,620,352.140997321589,2.54671658989281,160.0168934781,12.9125113101091
300,480,201.997512422418,2.30534602118984,-174.2894068625,3.07751391286818
400,50,461.977222864644,2.6646205638071,-102.528807709152,-6.590602768468
470,790,292.547594742265,2.46619653179401,95.9061411137705,15.8143443902571
220,820,426.205832509386,2.62961938861917,131.18592516571,7.50391950470793
100,810,507.0632371552,2.70506212468828,142.224315694045,-10.8931408413599
570,470,77.1577310586391,1.88737944806463,-23.1985905136482,47.0410515135807
270,160,411.487515035476,2.61435666279627,-124.077195280131,14.6861042670584
540,700,204.960780543711,2.31167076630958,78.6900675259798,4.27814638758226
140,520,361.555127546399,2.55817452504378,176.820169880136,26.1815090995867
450,260,246.153013442625,2.39120515684041,-101.768288932021,14.5573372631587
500,100,401,2.60314437262018,-90,11.8876058325727
40,880,597.657355607052,2.77645226890837,140.440332031006,-0.545956483848489
310,660,249.394846967484,2.39688747577963,139.899092453788,9.23851596162311
120,640,405.969134626332,2.60849301591457,159.775140568832,10.7324313428618
50,960,644.506021727847,2.80922697939456,134.37040139159,9.9736671201924
930,70,609.111831820431,2.78469703562754,-45,-11.4668302452845
300,300,283.842712474619,2.45307774840223,-135,15.3972218644848
760,120,461.434577328854,2.66411013500621,-55.6196552761551,3.87626152563433
230,940,517.236379965612,2.71368906350663,121.534791905188,3.51368052853584
640,40,481.832611206852,2.6828961904068,-73.072486935853,15.2818706054442
710,440,219.403296678416,2.34124314884712,-15.9453959009229,17.6261695934707
550,970,473.652091923859,2.67545945974315,83.9275435927923,11.6876027812171
440,300,209.806130178211,2.32181817338888,-106.699244233994,16.6317139834959
380,690,225.722050542442,2.35357398690734,122.275644314578,19.545510017463
320,770,325.499614791759,2.51255047894442,123.69006752598,23.5808711875198
870,300,421.594816896262,2.62489526300338,-28.393019421383,25.1302720382356
780,0,574.061951275776,2.75895876286034,-60.751173663453,-9.95818359490362
900,620,418.612260356422,2.62181194384778,16.6992442339936,8.37953142162884
110,670,426.440947723653,2.62985889985671,156.447736327105,4.40831140181137
680,620,217.333076527839,2.33712582784075,33.6900675259798,10.9822231531526
980,740,537.656314599949,2.73050475081797,26.565051177078,4.42044935280718
170,10,591.762219509677,2.77214723459577,-123.959059819676,12.2915171749945
60,240,512.077293567226,2.70933551885902,-149.420773127511,-11.1270372444426
690,550,197.468827043885,2.29549854648723,14.7435628364707,20.1595870889939
960,530,461.977222864644,2.6646205638071,3.73139699916045,0.270905857015532
780,990,565.358042380898,2.75232357451325,60.2551187030578,-9.57517653685466
130,110,538.587202228625,2.73125602960367,-133.492564241225,2.38854783559679
740,600,261,2.41664050733828,22.6198649480404,8.30903930810866
180,920,529.015151297763,2.7234681106567,127.303948277983,4.18722637370585
150,350,381.788655293195,2.58182301935161,-156.801409486352,6.18355394930845
150,400,365.005494464026,2.56229940198373,-164.054604099077,17.7004548127211
760,380,287.356421265527,2.45842090632104,-24.7751405688319,8.4903703074847
620,360,185.390889145858,2.26808838735484,-49.3987053549955,12.2468596950334
490,30,471.106370941726,2.67311897739919,-91.2188752351313,1.43456971930743
940,460,442.81444068749,2.64622177527947,-5.19442890773481,2.11654666670079
820,210,432.856457633784,2.6363439009888,-42.1844433157888,21.0300010360999
360,780,314.049516849971,2.4969981295995,116.565051177078,21.8852467531116
760,520,261.768096208106,2.41791671446422,4.39870535499553,5.56210038145287
410,140,372.079506305589,2.57063575025937,-104.036243467926,13.8417835875051
350,310,243.074368738204,2.38573916656679,-128.290163192243,18.659039147209
430,340,175.64249196573,2.24462959012267,-113.629377730657,22.0308200694571
280,230,349.28149534536,2.54317557767235,-129.173657970444,17.9571573253245
700,10,530.24474489597,2.72447637304151,-67.7965214679426,5.11699015149814
470,70,432.045241245046,2.63552922596845,-93.9909130984298,5.97061716431979
210,750,383.883794381533,2.58419977880345,139.236394799059,6.89865759735875
840,220,441.454310910905,2.6448857621694,-39.4724598483438,20.4253261503711
350,940,465.865571966778,2.66826061674288,108.82471001824,-1.4750558179145
500,880,381,2.58092497567562,90,11.3927565558915
840,840,481.832611206852,2.6828961904068,45,10.3397870970092
580,420,114.137084989848,2.05742677666756,-45,35.0186377015005
100,940,595.64274989274,2.77498585996035,132.273689006094,6.46912864453302
870,940,575.891294072192,2.76034051321477,49.9392155421262,-11.2990216690245
580,730,244.515913237718,2.38830712851665,70.8209919741893,-2.47895058133042
310,330,255.950975679639,2.40815678941069,-138.179830119864,15.4200988911726
130,20,607.05280298007,2.78322646874495,-127.62623363867,9.23065264703722
740,260,340.411254969543,2.53200391066743,-45,7.54024546912348
980,130,607.05280298007,2.78322646874495,-37.6262336386698,-0.10216569911481
490,890,391.128184062623,2.59231911163574,91.4688007143858,13.8466054326529
830,580,340.558536926993,2.53219177140123,13.6269948598915,4.26490727771303
730,720,319.276609256791,2.50416710255821,43.7269699799433,5.47106990565099
140,170,489.364617882991,2.68963256572344,-137.489552921999,-7.86394896541586
290,130,426.440947723653,2.62985889985671,-119.577838681261,13.6452941217652
1000,480,501.399840127872,2.70018419114674,-2.29061004263853,-1.95171844663906
690,520,192.049731745428,2.2834137048802,6.00900595749452,22.7261356289917
30,130,599.163857149527,2.7775456079058,-141.788974574439,-3.51984876431103
530,240,262.725046566048,2.41950147768485,-83.418055344822,2.42596734979685
710,220,351,2.54530711646582,-53.130102354156,4.00800964120665
810,900,507.0632371552,2.70506212468828,52.2243156940453,-2.35711804706197
310,950,489.466989672793,2.6897234077094,112.890551656248,-8.03897418479161
760,700,329.024389337134,2.51722809175528,37.5685920288275,13.1919653088723
100,330,435.626276242015,2.63911406778424,-156.974507991472,0.716865548630553
790,30,553.268050859363,2.74293559207192,-58.3245312618908,-9.04022083412547
110,910,566.862174031804,2.75347747805757,133.567903815835,3.8648736764336
370,80,440.658958739612,2.64410260389562,-107.198541220066,2.64122283554003
740,420,253.98221281347,2.4048033026536,-18.434948822922,9.3814767254575
130,1000,623.012861603359,2.79449701241472,126.501441120506,13.137425605145
210,390,311.161248385416,2.49298550521899,-159.227745317954,10.8697616982181
670,390,203.484567313166,2.30853147702617,-32.9052429229879,14.3148937028532
670,170,372.214223865412,2.57079296532411,-62.7446716250569,9.60517779610965
970,760,538.121960079831,2.73088071541927,28.9509952074668,3.73123328299211
640,730,270.258240356725,2.43177894476002,58.6713071321958,-4.37194972704868
500,620,121,2.08278537031645,90,29.3523631659089
230,480,271.739727413618,2.43415313541921,-175.763605200941,11.522839903252
320,230,325.499614791759,2.51255047894442,-123.69006752598,18.9607809030387
160,940,557.057550978314,2.74590006551694,127.694240466689,5.29673287078529
840,690,390.486841883009,2.59160640417009,29.1974860460645,26.854526305493
540,380,127.491106406735,2.10547989007825,-71.565051177078,24.9844580367839
370,360,192.049731745428,2.2834137048802,-132.878903603339,18.0899364033764
430,50,456.411901469428,2.65935696062591,-98.8418145601917,-2.99789301883452
880,270,445.184646290256,2.64854017779564,-31.1849746587384,22.3502334751038
140,290,417.773319683494,2.62094070112007,-149.743562836471,-2.50442698159861
540,620,127.491106406735,2.10547989007825,71.565051177078,27.0896328275642
470,120,382.182371050918,2.58227065045347,-94.5139884580013,13.4249901562499
560,960,464.896540189728,2.66735631412867,82.5685920288275,15.3790316630204
10,690,526.547333738837,2.72143741798605,158.805943518458,-1.83100995534068
810,220,418.731971484108,2.62193612188724,-42.0891621738322,22.0379783758727
860,800,469.614980554399,2.67174194230332,39.8055710922652,15.6107835421693
520,620,122.655250605964,2.08868614414769,80.5376777919744,27.0472729872961
640,860,387.264158316559,2.58800730445927,68.7494944928668,9.61227546469074
850,880,517.62365412358,2.71401411430017,47.3532968661083,2.08767448787636
650,830,363.491379207837,2.56049411531373,65.5560452195835,8.81909219922532
140,190,476.078940808788,2.67767897102961,-139.267893300291,-5.74236086310365
530,630,134.416640641263,2.12845303725437,77.0053832080835,27.53946040557
560,450,79.1024967590665,1.89819019160858,-39.8055710922652,43.6581639727606
